,year,iso3c,country,pop,labor_force,gdp_ppp_c,gdp_ppp,gdp,gdp_c,hours_worked,total_hours,hours_per_employed,gdp_over_k_hours_worked,gdp_ppp_over_k_hours_worked,gdp_over_pop,gdp_ppp_over_pop,gdp_ppp_over_labor_force,gdp_ppp_over_pop_c,gdp_over_pop_c,gdp_ppp_over_k_hours_worked_c,continent,penn_hours_worked_over_pop,hours_worked_over_pop,hours_worked_over_pop_combined,hours_worked_over_pop_predicted,hours_worked_over_pop_modelled
16236,2020,POL,Poland,37899070.0,18245536.0,1233494434651.09,1338432840520.93,599442783603.187,559958349913.782,1768.75639746518,29003359895.4472,1768.756397,20668.046245817357,46147.50999007637,15816.82040227338,35315.717259577345,73356.72903886902,32546.825941931824,14774.989199307054,42529.363463324735,4.0,,765.2789341650652,765.2789341650652,769.8311944599774,765.2789341650652
16240,2020,PRT,Portugal,10297081.0,5166305.0,329623208076.296,359941730824.808,229031860520.773,203905156212.017,1611.19346205528,7832166093.354352,1611.193462,29242.467255017506,45956.85619208473,22242.40641797156,34955.70548826487,69671.01842125232,32011.32515868293,19802.2290212165,42085.82966032648,4.0,,760.6200333234585,760.6200333234585,769.8311944599774,760.6200333234585
16267,2020,SVK,Slovak Republic,5458827.0,2712322.0,169006688476.03,179715910620.801,106728917483.033,96168424452.6254,1571.98039240206,3771290999.03544,1571.980392,28300.3665085326,47653.68428656548,19551.621160193023,32922.074764560406,66259.0616530047,30960.25729997122,17617.04931345606,44814.01422463974,4.0,,690.8610584353452,690.8610584353452,757.7882843876089,690.8610584353452
16268,2020,SVN,Slovenia,2102419.0,1029744.0,77995790965.5181,85929701991.4141,53706800043.6833,48205866431.4746,1531.75357092329,1591518000.079707,1531.753571,33745.64412152017,53992.29037127481,25545.241002713206,40871.82526005239,83447.63552049256,37098.11934039699,22928.762740193368,49007.16860356709,4.0,,756.9937296417636,756.9937296417636,770.7694440256445,756.9937296417636
16269,2020,SWE,Sweden,10353442.0,5462300.0,531455453277.676,581247953073.222,547054174235.876,537888988025.757,1426.15544289783,7130777215.000001,1426.155443,76717.32796322904,81512.56665970905,52837.90397781491,56140.55239535046,106410.84398023217,51331.28222263437,51952.673132834185,74529.80751659564,4.0,,688.7349361690539,688.7349361690539,735.659801536454,688.7349361690539
16296,2020,USA,United States,331511512.0,165641653.0,19943371364490.3,21060473613000.0,21060473613000.0,19377380521000.0,1799.777,262006800026.624,1746.898336,80381.40082952018,80381.40082952018,63528.63430275085,63528.63430275085,127144.7925782291,60158.91045283007,58451.60671524433,76117.76244915683,2.0,,790.3399747596819,790.3399747596819,798.9153824634485,790.3399747596819
16324,2021,AUS,Australia,25688079.0,13807641.0,1278607196123.75,1437172297451.33,1552703151616.01,1524322499298.68,1694.79934307143,22529579324.563698,1678.479941,68918.42627186203,63790.46305069712,60444.50235519791,55947.05222805217,104085.2885334526,49774.34070191663,59339.68434536035,56752.37773879346,5.0,,877.044146608382,877.044146608382,884.3733574198044,877.044146608382
16325,2021,AUT,Austria,8955797.0,4689420.0,484697992882.052,537014906625.346,480368403893.364,405145843845.507,1439.09392041434,6549316429.92,1439.09392,73346.34217684787,81995.56585356583,53637.705710989656,59962.827052170345,114516.2742141557,54121.14554204969,45238.39071447321,74007.41712031962,4.0,,731.2935331071037,731.2935331071037,759.2757465040437,731.2935331071037
16328,2021,BEL,Belgium,11592952.0,5262812.0,600787435262.179,682137437117.034,594351961634.487,498161413225.898,1525.81527730452,7612444998.4807,1525.815277,78076.35546176143,89608.19253908249,51268.38803735986,58840.7022747126,129614.6313258072,51823.5075295903,42971.058038185445,78921.74398397424,4.0,,656.6442264645536,656.6442264645536,704.2084720762606,656.6442264645536
16346,2021,CAN,Canada,38226498.0,20960467.0,1843206745241.63,2026899679846.49,2001486745423.92,1690931636476.42,1685.0,32136658697.86956,1685.447693,62280.48672516801,63071.26384551172,52358.62164051544,53023.42055624583,96701.0744486986,48218.038315768026,44234.5421355736,57355.27027157376,2.0,,840.6906303022986,840.6906303022986,803.3535742004269,840.6906303022986
16348,2021,CHE,Switzerland,8703405.0,4980848.0,610085789690.685,661282677227.981,800640155387.26,760153301723.961,1531.51399447763,7798481547.909726,1527.55282,102666.16013239916,84796.33800059815,91991.60045835625,75979.76622114918,132765.0788034449,70097.36875288293,87339.75975195467,78231.35644325656,4.0,,896.0265031800458,896.0265031800458,863.8869194998805,896.0265031800458
16365,2021,CZE,Czechia,10505772.0,5274427.0,428050724080.032,479378773546.484,281791218507.1,211013242542.812,1722.1239522772,9226607998.514832,1722.123952,30541.14996025178,51956.12229582611,26822.51418621116,45630.037806501416,90887.36530934717,40744.33788207397,20085.458026579297,46393.07578136337,4.0,,878.2417892292762,878.2417892292762,769.8997156015873,878.2417892292762
16366,2021,DEU,Germany,83196078.0,43386527.0,4424338675870.75,4891840978327.42,4259934911821.64,3554676005515.55,1340.16562916852,60280649992.420006,1340.165629,70668.36393365542,81151.09871812174,51203.55447310437,58798.93735288123,112750.2318479518,53179.65440475151,42726.48532200701,73395.66969545101,4.0,,724.5611985750098,724.5611985750098,759.2757465040437,724.5611985750098
16369,2021,DNK,Denmark,5856733.0,3070703.0,339471789002.148,380007690208.88,398303272764.46,341796501447.231,1362.87913386047,4151045000.424994,1362.879134,95952.53068171527,91545.0664037547,68007.7566732955,64883.90203358767,123752.66843093584,57962.65409438129,58359.58399456336,81779.83832201098,4.0,,708.7645963073601,708.7645963073601,756.2799555657014,708.7645963073601
16381,2021,ESP,Spain,47415750.0,23384137.0,1798643940093.17,1928019694895.27,1427380681294.55,1238777799460.16,1623.47783177196,32406241004.552,1623.477832,44046.4749087699,59495.320503987095,30103.513733190972,40662.009878474346,82449.89733404615,37933.47020964912,26125.8716662746,55503.01066515305,4.0,,683.4488752060655,683.4488752060655,769.8311944599774,683.4488752060655
16382,2021,EST,Estonia,1330932.0,702973.0,51530620772.9931,57864736548.6426,37191166151.98,28890861346.9492,1767.05573109025,1128795200.9628,1767.055731,32947.66501510459,51262.38710023499,27943.70121988201,43476.85422594287,82314.30872685381,38717.696150511896,21707.2407508041,45650.99207459451,4.0,,848.1238718152392,848.1238718152392,769.8997156015873,848.1238718152392
16386,2021,FIN,Finland,5541017.0,2774226.0,269921176264.207,303129347155.525,296387625263.561,256322996530.859,1525.04134175477,4110291424.9584,1525.041342,72108.66447664614,73748.86980394412,53489.75201908981,54706.4459747236,109266.27720867912,48713.2914885854,46259.1969183381,65669.59574330885,4.0,,741.7936860613132,741.7936860613132,769.5362251286373,741.7936860613132
16388,2021,FRA,France,67749632.0,31264402.0,3048267725339.05,3479873154047.69,2957879759263.52,2577595870536.12,1483.79270520909,43040374993.935005,1483.792705,68723.3733367873,80851.36699060017,43658.97897812227,51363.720382240455,111304.64462578528,44993.12594552617,38045.9021613006,70823.44718810172,4.0,,635.2857384367048,635.2857384367048,692.8348610252581,635.2857384367048
16392,2021,GBR,United Kingdom,67026300.0,34311332.0,3012771394507.17,3355086321302.64,3122480345924.54,3038580807626.92,1498.0869226178,48548753094.17715,1498.086923,64316.3860432709,69107.5693498098,46585.89756445664,50056.26629103263,97783.62207863688,44949.09303522901,45334.15700444333,62056.61736899514,4.0,,724.3239309670554,724.3239309670554,735.4752698130764,724.3239309670554
16400,2021,GRC,Greece,10641221.0,4605900.0,314427212160.268,333014886031.402,214873879833.648,201202601384.494,1854.2687906331,8887771767.16253,1854.268791,24176.349872927447,37468.88362522824,20192.596303906103,31294.80028949704,72301.80551714149,29548.03891022168,18907.849144801523,35377.507478530875,4.0,,835.2210490847367,835.2210490847367,769.8311944599774,835.2210490847367
16409,2021,HRV,Croatia,3879000.0,1724587.0,123325924089.391,134686144131.356,68843674641.2112,59721506242.6508,1788.79912340185,3111253999.845153,1835.015982,22127.3077172862,43289.98665427488,17747.78928621067,34721.87268145295,78097.62228948496,31793.226112243105,15396.108853480486,39638.65505533426,4.0,,802.076308286969,802.076308286969,769.8311944599774,802.076308286969
16411,2021,HUN,Hungary,9709891.0,4920977.0,326442910193.308,357064870983.439,182275444031.79,150829649253.13,1687.7,7959819002.03182,1687.99126,22899.445827255928,44858.41586250828,18772.141111758105,36773.314034466406,72559.75205400046,33619.6266459951,15533.60889974254,41011.34838744201,4.0,,819.7639913807292,819.7639913807292,769.8311944599774,819.7639913807292
16423,2021,ISL,Iceland,372520.0,222391.0,19744741040.2714,21678936659.2153,25552639899.067,20050986448.028,1456.726342711,284790000.0565,1456.726343,89724.49838125483,76122.53469192871,68594.00810444272,58195.36309249249,97481.17801176892,53003.17040768657,53825.26159139912,69330.87902087225,4.0,,764.4958661454419,764.4958661454419,793.505230363664,764.4958661454419
16424,2021,ISR,Israel,9364700.0,4231553.0,397152020275.83,412651420632.393,488526545878.891,382099815616.826,1878.24240136157,7956028998.468425,1878.242401,61403.31388597689,51866.505352334745,52166.81216471334,44064.56380155189,97517.72472952436,42409.476040431626,40802.14161871987,49918.372639451634,3.0,,849.5764945453058,849.5764945453058,840.0159318582812,849.5764945453058
16425,2021,ITA,Italy,59109668.0,25077277.0,2485889149370.17,2760718102356.61,2114355756913.92,1867907445710.9,1658.26987951807,41635011012.1,1658.26988,50783.11991557885,66307.61071623802,35770.04961208579,46705.0179059813,110088.43194405078,42055.54240924124,31600.70947633981,59706.70089765844,4.0,,704.3688861879583,704.3688861879583,763.7008393379449,704.3688861879583
16428,2021,JPN,Japan,125681593.0,68858892.0,5157301032356.77,5383426669992.99,5005536736792.29,4462649040483.4,1607.48297925873,109641591548.653,1607.482979,45653.63076265729,49100.223682945325,39827.12676781786,42833.8513340851,78180.55901905872,41034.656780303296,35507.57858776822,47037.81621108847,3.0,,872.37588998934,872.37588998934,902.3041376863908,872.37588998934
16435,2021,KOR,"Korea, Rep.",51744876.0,28758924.0,2288790000464.66,2425556119305.55,1810955871380.98,1693643458139.12,1910.0,51948312010.2808,1904.766361,34860.72600439036,46691.72154863322,34997.78164278488,46875.29098157564,84340.98992387719,44232.20572534873,32730.65062788285,44058.98694093656,3.0,,1003.9315199108952,1003.9315199108952,1015.830816033972,1003.9315199108952
16450,2021,LTU,Lithuania,2800839.0,1479760.0,110088160603.534,122667740716.388,66414994991.7935,51069454850.4301,1619.97722460251,2240204945.3179502,1619.977225,29646.83884418766,54757.37430754483,23712.5357765275,43796.78400521701,82897.05135723902,39305.42262641087,18233.627441788016,49142.00409816044,4.0,,799.8335303521375,799.8335303521375,769.8997156015873,799.8335303521375
16451,2021,LUX,Luxembourg,640064.0,333257.0,74044839716.8867,84175469604.5112,85506243833.7816,68993899662.5449,1467.41066739708,712534999.807191,1467.410667,120002.86843020936,118135.2068702432,133590.1469755862,131511.02015503324,252584.25060692252,115683.49370826464,107792.18900382605,103917.47736872284,4.0,,1113.2246147372623,1113.2246147372623,1029.343864391958,1113.2246147372623
16452,2021,LVA,Latvia,1884490.0,956869.0,60454823292.8474,65991922823.7698,39725383601.2125,31299636022.7539,1601.20285053268,1368287080.684987,1601.202851,29032.93041495745,48229.58847987745,21080.177449183862,35018.45211371236,68966.51769862938,32080.203817928137,16609.075146460793,44182.8503288818,4.0,,726.0781859733864,726.0781859733864,769.8311944599774,726.0781859733864
16483,2021,NLD,Netherlands,17533044.0,9653277.0,992674520140.367,1111051945285.75,1011798853062.0,846872832523.287,1426.23639717184,13918640998.322998,1426.236397,72693.79626817787,79824.74333662433,57708.11121343219,63369.02737971512,115095.83173524908,56617.35179244214,48301.52896001898,71319.78763300026,4.0,,793.8519402747747,793.8519402747747,760.3261716000144,793.8519402747747
16484,2021,NOR,Norway,5408320.0,2908555.0,356456979268.733,442761825735.213,490293364377.183,420794378423.065,1425.53944110364,4029999999.707,1425.539441,121660.88446968478,109866.45800679998,90655.39102293928,81866.79518505062,152227.42074164422,65909.00303028167,77805.00754819704,88450.86334854817,4.0,,745.1482160277128,745.1482160277128,767.6275037657076,745.1482160277128
16487,2021,NZL,New Zealand,5111400.0,2934828.0,225115782015.718,247616012500.77,255551704625.831,212031027040.22,1730.0,4772551000.0,1730.0,53546.14432110437,51883.36646392464,49996.420672581095,48443.87300950229,84371.5585720083,44041.90280856869,41481.98674340102,47168.85833503256,5.0,,933.7072035058889,933.7072035058889,899.160326430846,933.7072035058889
16497,2021,POL,Poland,37747124.0,18519217.0,1317961182260.59,1439480284654.1,679441900610.663,598302957951.983,1827.91714921993,30736426860.435,1827.917149,22105.4289653058,46833.03922054288,17999.832268298454,38134.833389004685,77729.00358876404,34915.53905565335,15850.292540220627,42879.45336798779,4.0,,814.2720187221416,814.2720187221416,769.8311944599774,814.2720187221416
16501,2021,PRT,Portugal,10325147.0,5172510.0,347761573798.678,378292931659.554,253982847571.015,215125562437.773,1648.9427488591,8181074448.5450945,1648.942749,31045.17006518414,46240.00600884751,24598.472793754416,36638.018970534176,73135.27313810008,33681.02883171329,20835.1089275313,42508.05636666993,4.0,,792.34459795537,792.34459795537,769.8311944599774,792.34459795537
16528,2021,SVK,Slovak Republic,5447247.0,2777251.0,177225929518.009,188086137561.376,118656591909.266,100845348592.912,1583.15940762679,3776022000.890144,1583.159408,31423.702478771145,49810.65722525911,21782.85506591972,34528.65962593141,67723.85267351636,32534.95380657587,18513.085342543123,46934.55956459748,4.0,,693.1982340602774,693.1982340602774,757.7815065503344,693.1982340602774
16529,2021,SVN,Slovenia,2108079.0,1045561.0,84400074180.6762,92701124138.1639,61748586534.8672,52164080297.0887,1593.33470725497,1677696999.731529,1593.334707,36805.56533435324,55254.98594382552,29291.40062344305,43974.21735056603,88661.61241492738,40036.48543563889,24744.841297261013,50307.102053697534,4.0,,795.8416168139472,795.8416168139472,770.8379651672544,795.8416168139472
16530,2021,SWE,Sweden,10415811.0,5514678.0,560078794638.573,626269556734.655,636856236396.239,566858829286.346,1445.62664114609,7314726240.7959,1445.626641,87064.94480194572,85617.63436091518,61143.22124280471,60126.81650374176,113564.1204680772,53771.98133093746,54422.91812767589,76568.66110926824,4.0,,702.2714064988219,702.2714064988219,725.4298860111389,702.2714064988219
16557,2021,USA,United States,332031554.0,166189867.0,21129101469840.0,23315080560000.0,23315080560000.0,20529459727000.0,1819.895,274317899936.752,1772.583292,84992.92450611365,84992.92450611365,70219.472454115,70219.472454115,140291.82994652737,63635.82381040809,61829.84562665993,77024.14415797009,2.0,,826.1802127901134,826.1802127901134,799.9796533265223,826.1802127901134
16585,2022,AUS,Australia,25978935.0,14111827.0,1324861943935.35,1626940095542.75,1675418665067.09,1579466215838.34,1707.32560860714,23632663513.892925,1690.88559,70894.19540383852,68842.85787703622,64491.42988606308,62625.35764236486,115289.11852042616,50997.54643272906,60797.958647586594,56060.62740903089,5.0,,909.6856169774828,909.6856169774828,896.6526514268406,909.6856169774828
16586,2022,AUT,Austria,9042528.0,4774187.0,508918072433.699,614311807505.359,471400066091.247,425390748326.359,1443.72036929688,6741105770.15694,1443.720369,69929.18998217593,91129.23434979084,52131.44665863871,67935.84797363736,128673.5956311219,56280.50833060168,47043.343225075885,75494.74667593754,4.0,,745.4890678974883,745.4890678974883,785.0439738557081,745.4890678974883
16589,2022,BEL,Belgium,11669446.0,5350607.0,620300033117.038,758832506307.997,578604103123.349,514340884953.437,1525.81527730452,7767010086.040799,1525.815277,74495.08842060613,97699.43619254506,49582.825364918695,65027.29489540437,141821.7608409657,53155.911010431686,44075.86143793262,79863.42572566857,4.0,,665.5851602587475,665.5851602587475,715.319825674505,665.5851602587475
16607,2022,CAN,Canada,38929902.0,21344993.0,1905805774738.81,2273488582432.27,2139840023673.81,1748359095258.66,1686.0,33619056685.57908,1686.174918,63649.61526691783,67624.99625420736,54966.48883610881,58399.54548131845,106511.56373919964,48954.80535087938,44910.44172828023,56688.25846491722,2.0,,863.5792786115691,863.5792786115691,827.8987886719242,863.5792786115691
16609,2022,CHE,Switzerland,8769741.0,5024491.0,622648874063.027,733136783937.656,807706035351.75,775806624956.279,1528.66074151295,7897749253.585883,1524.706946,102270.40760822082,92828.5718370691,92101.4697414382,83598.45335656503,145912.64745775363,70999.68791131083,88464.02932039602,78838.77470284593,4.0,,900.568130072015,900.568130072015,869.9120571997648,900.568130072015
16626,2022,CZE,Czechia,10526073.0,5320617.0,438584706718.958,525729980120.817,290923534700.518,216206108033.945,1754.05032952875,9560204002.56847,1754.05033,30430.682715803738,54991.50227124578,27638.37327562881,49945.50010443752,98809.96510758376,41666.5081763121,20540.054019570736,45876.0824142588,4.0,,908.2403288071886,908.2403288071886,777.0159475682303,908.2403288071886
16627,2022,DEU,Germany,84079811.0,44515312.0,4503322333134.86,5309606322565.05,4072191736089.51,3618134373392.27,1340.86197059469,61078286019.036,1340.259063,66671.67665478282,86931.1611152649,48432.455873259634,63149.59868980973,119275.9543629628,53560.0910560427,43032.14208452812,73730.33244140692,4.0,,726.4322468450363,726.4322468450363,765.3918808321544,726.4322468450363
16630,2022,DNK,Denmark,5903037.0,3132170.0,352436276869.489,436857077904.834,395403906582.001,354849770495.411,1371.60609615354,4339079999.514288,1371.606096,91126.20800406123,100679.65512360576,66983.13200171386,74005.47851975754,139474.25519841962,59704.229682024525,60113.08594125549,81223.73335106528,4.0,,735.0589195890672,735.0589195890672,774.8091769469127,735.0589195890672
16642,2022,ESP,Spain,47615034.0,23716311.0,1896701324459.69,2181968248122.36,1397509272054.48,1306312739599.61,1643.54747514135,33719019997.1,1643.547475,41445.726245148064,64710.310332566594,29350.16852144808,45825.19563300868,92002.85188208063,39834.0852693645,27434.879907879727,56250.19127551202,4.0,,708.1591078376632,708.1591078376632,777.088780696147,708.1591078376632
16643,2022,EST,Estonia,1344768.0,732290.0,50867209717.3293,62797115057.5185,38100812958.5196,28518917121.5992,1770.41148507915,1182811913.1285,1770.411485,32212.063926329723,53091.37857042894,28332.62909179844,46697.35973604258,85754.43479703192,37826.01141410957,21207.31391704681,43005.3241371125,4.0,,879.5657787280036,879.5657787280036,777.088780696147,879.5657787280036
16647,2022,FIN,Finland,5556880.0,2823107.0,275545726817.77,328004329456.91,280825957768.484,261664191586.328,1498.06870354781,4136617112.3552,1498.068704,67887.82963008984,79292.89091737074,50536.62446705418,59026.70733521508,116185.58186314226,49586.40942719116,47088.32862799413,66611.36850079095,4.0,,744.4136120188307,744.4136120188307,765.1235239401112,744.4136120188307
16649,2022,FRA,France,67935660.0,31649853.0,3126376341360.79,3769924065512.21,2782905325624.52,2643644021240.64,1511.40022225215,44882540992.512,1511.400222,62004.18390056854,83995.33498206278,40963.83733704096,55492.56554675718,119113.47788920884,46019.66539164836,38913.93741137777,69656.84812458324,4.0,,660.6624708218335,660.6624708218335,700.0239261198177,660.6624708218335
16653,2022,GBR,United Kingdom,66971411.0,34460390.0,3136343870179.31,3656809441329.3,3070667732359.21,3163211887705.84,1531.7147764136,50153373449.27916,1531.714776,61225.54718008393,72912.53189633365,45850.42612226297,54602.544380157975,106116.31038793524,46831.08543404155,47232.271807829165,62535.05306778896,4.0,,748.8773597629466,748.8773597629466,742.8114910911343,748.8773597629466
16661,2022,GRC,Greece,10566531.0,4700676.0,333021520333.02,389216807238.381,219065872466.25,213101136341.436,1886.2939579691,9384833058.182407,1886.293958,23342.54334713517,41472.96012889993,20732.052219053727,36834.871088570224,82800.17751454918,31516.636853951408,20167.55890286377,35485.07664104548,4.0,,888.1659513592879,888.1659513592879,777.020259554537,888.1659513592879
16670,2022,HRV,Croatia,3854000.0,1727065.0,131134103084.062,155622872166.5,70964606464.6427,63502675644.1138,1810.49586867066,3187440000.739917,1837.097004,22263.82502828895,48823.78088069876,18413.234682055707,40379.572435521535,90108.2890143104,34025.45487391334,16477.082419334147,41140.88517858256,4.0,,827.0472238557127,827.0472238557127,777.020259554537,827.0472238557127
16672,2022,HUN,Hungary,9683505.0,4946680.0,341387159012.389,405803308705.379,178788572067.589,157734488468.044,1699.6,8154130997.722919,1699.52154,21926.134387283768,49766.59178258254,18463.208524969938,41906.6555658699,82035.48818710307,35254.50330354443,16288.98714546479,41866.773922043074,4.0,,842.0640044821497,842.0640044821497,777.020259554537,842.0640044821497
16684,2022,ISL,Iceland,381900.0,234499.0,21017203972.2566,26382133830.6991,27841648044.3753,21343185568.4325,1449.21941932413,304480999.9319,1449.219419,91439.6893421998,86646.24011547423,72902.97995384996,69081.26166718801,112504.2487631039,55033.26518003823,55886.843593696,69026.32340591791,4.0,,797.2793923328097,797.2793923328097,796.0627724036556,797.2793923328097
16685,2022,ISR,Israel,9550600.0,4370789.0,422826581615.058,472841887365.44,522033446211.625,406801301830.968,1891.9,8479686664.3315,1891.9,61562.82264620443,55761.71692220384,54659.75396431899,49509.12899351245,108182.27266643164,44272.25322126965,42594.31887326116,49863.46764363512,3.0,,887.8695227872071,887.8695227872071,847.2049969528408,887.8695227872071
16686,2022,ITA,Italy,58856847.0,25481769.0,2577237701677.56,3052609059235.68,2010431598465.38,1936547127835.55,1694.452444434,43279195988.9148,1694.452444,46452.60967833868,70532.94289518576,34157.990122464085,51864.97773548216,119795.80614029113,43788.23931355956,32902.66513657366,59549.11228798413,4.0,,735.3298417245287,735.3298417245287,770.8170713045879,735.3298417245287
16689,2022,JPN,Japan,125124989.0,68931322.0,5210350313212.83,5702286567030.55,4231141201863.17,4508552958215.83,1606.99536736683,109774368224.3161,1606.995367,38543.98135288863,51945.51933451654,33815.3172733799,45572.72382282128,82724.17243108364,41641.16500512004,36032.39444213521,47464.17945731968,3.0,,877.3177052931936,877.3177052931936,909.5617239225604,877.3177052931936
16696,2022,KOR,"Korea, Rep.",51628117.0,29203428.0,2347395325164.83,2585010700034.54,1665245538594.96,1737009832848.21,1901.0,53251139996.43839,1895.791022,31271.547213943908,48543.76263508037,32254.624715345708,50069.82338779739,88517.37200285323,45467.3821469187,33644.6481836285,44081.59760188855,3.0,,1031.4368040275108,1031.4368040275108,1029.1805714784073,1031.4368040275108
16711,2022,LTU,Lithuania,2833000.0,1509591.0,112166399830.078,137107832812.952,70334299008.3797,52033541667.455,1624.15513965808,2360162155.70782,1624.15514,29800.62146928469,58092.54778590962,24826.79103719721,48396.69354498835,90824.4900856934,39592.799092861984,18366.940228540418,47524.8700852247,4.0,,833.0964192403177,833.0964192403177,777.0159475682303,833.0964192403177
16712,2022,LUX,Luxembourg,650774.0,337221.0,75191582972.1047,92549077116.6145,82274812250.9186,70062418270.8871,1473.25797266402,740402000.168853,1473.257973,111121.81251827432,124998.41585450624,126426.0899343222,142213.85168524634,274446.3634133536,115541.77482828865,107660.13742234184,101555.07812641891,4.0,,1137.7252320603666,1137.7252320603666,1035.482299173061,1137.7252320603666
16713,2022,LVA,Latvia,1883379.0,971430.0,61649523023.373,75252650064.4105,41153912662.862,31918175035.6097,1553.23563717634,1350328051.8612444,1553.235637,30476.97380361528,55729.16148833975,21851.10520126963,39956.19047701525,77465.84938123231,32733.466298271884,16947.292624378682,45655.21906946795,4.0,,716.9709611614255,716.9709611614255,777.020259554537,716.9709611614255
